"Customer","FamilyMembers","Lifestage","Model","rocauc"
"58475510","(3, 8)","ActiveAdults","RandomForest",0.799560117302053
"58480922","(1, 2)","ActiveAdults","RandomForest",0.805555555555555
"58495505","(1, 2)","FamilyWithKids","RandomForest",0.757738095238095
"58496620","(1, 2)","ActiveAdults","RandomForest",0.475
"58508502","(3, 8)","FamilyWithKids","RandomForest",0.678887251289609
"58513193","(1, 2)","ActiveAdults","RandomForest",0.75140607424072
"58516324","(1, 2)","FamilyWithKids","RandomForest",0.708827717133365
"58523802","(1, 2)","ActiveAdults","RandomForest",0.787242169595111
"58524204","(1, 2)","FamilyWithKids","RandomForest",0.753174603174603
"59670237","(1, 2)","FamilyWithKids","RandomForest",0.788299663299663
"59682382","(3, 8)","FamilyWithKids","RandomForest",0.747407087294728
"59687794","(1, 2)","FamilyWithKids","RandomForest",0.808922558922559
"59699781","(3, 8)","ActiveAdults","RandomForest",0.793448275862069
"59702734","(1, 2)","ActiveAdults","RandomForest",0.763636363636364
"59712747","(3, 8)","FamilyWithKids","RandomForest",0.752579218865144
"59728494","(3, 8)","FamilyWithKids","RandomForest",0.739554700384827
"59729184","(1, 2)","FamilyWithKids","RandomForest",0.775067750677507
"59739148","(3, 8)","FamilyWithKids","RandomForest",0.821031746031746
"59760632","(3, 8)","FamilyWithKids","RandomForest",0.735714285714286
"59768083","(3, 8)","FamilyWithKids","RandomForest",0.817864693446089
"59778528","(1, 2)","FamilyWithKids","RandomForest",0.746101364522417
"59779125","(1, 2)","FamilyWithKids","RandomForest",0.782276546982429
"59779535","(3, 8)","ActiveAdults","RandomForest",0
"59782362","(3, 8)","FamilyWithKids","RandomForest",0.80909680207433
"59806333","(1, 2)","FamilyWithKids","RandomForest",0.759580991313234
"59817860","(1, 2)","ActiveAdults","RandomForest",0.792261904761905
"59839642","(1, 2)","ActiveAdults","RandomForest",0.83139534883721
"59844166","(3, 8)","ActiveAdults","RandomForest",0.789943609022556
"59847659","(3, 8)","FamilyWithKids","RandomForest",0.674809160305344
"59852517","(3, 8)","FamilyWithKids","RandomForest",0.763706654170572
"59884707","(1, 2)","FamilyWithKids","RandomForest",0.655117270788913
"59891701","(1, 2)","ActiveAdults","RandomForest",0.820138888888889
"59897913","(3, 8)","FamilyWithKids","RandomForest",0
"59920428","(3, 8)","ActiveAdults","RandomForest",0.90625
"59924568","(3, 8)","FamilyWithKids","RandomForest",0.730994152046784
"59925221","(1, 2)","ActiveAdults","RandomForest",0.823638613861386
"59955036","(1, 2)","ActiveAdults","RandomForest",0.820524835988754
"59956735","(1, 2)","ActiveAdults","RandomForest",0.808396946564885
"59965372","(1, 2)","FamilyWithKids","RandomForest",0.741987179487179
"59965529","(1, 2)","ActiveAdults","RandomForest",0.824819711538461
"59967820","(3, 8)","ActiveAdults","RandomForest",0.756829268292683
"59976140","(3, 8)","ActiveAdults","RandomForest",0.852780665280665
"59981970","(1, 2)","FamilyWithKids","RandomForest",0.811046511627907
"59986777","(3, 8)","FamilyWithKids","RandomForest",0.790441176470588
"59989188","(1, 2)","ActiveAdults","RandomForest",0.888401559454191
"59998127","(3, 8)","ActiveAdults","RandomForest",0.708041958041958
"60007334","(1, 2)","FamilyWithKids","RandomForest",0
"60012661","(3, 8)","ActiveAdults","RandomForest",0.856794724770642
"60017117","(1, 2)","FamilyWithKids","RandomForest",0.716889632107023
"60573496","(1, 2)","FamilyWithKids","RandomForest",0.72742474916388
"60922670","(1, 2)","ActiveAdults","RandomForest",0.741161616161616
"61416621","(1, 2)","FamilyWithKids","RandomForest",0.650406504065041
"62735475","(1, 2)","ActiveAdults","RandomForest",0.797441364605544
"62768564","(3, 8)","FamilyWithKids","RandomForest",0.786330049261084
"62813306","(3, 8)","FamilyWithKids","RandomForest",0.788100686498856
"62874679","(3, 8)","ActiveAdults","RandomForest",0.761517615176152
"63151674","(1, 2)","ActiveAdults","RandomForest",0.798251748251748
"63397481","(3, 8)","FamilyWithKids","RandomForest",0.783995416348358
"65720584","(1, 2)","ActiveAdults","RandomForest",0.743695014662757
"66104531","(3, 8)","FamilyWithKids","RandomForest",0.850112485939258
"66630660","(3, 8)","FamilyWithKids","RandomForest",0.831468531468532
"66695274","(3, 8)","FamilyWithKids","RandomForest",0.746612466124661
"66761145","(3, 8)","ActiveAdults","RandomForest",0
"66775915","(3, 8)","ActiveAdults","RandomForest",0.742063492063492
"66871006","(3, 8)","FamilyWithKids","RandomForest",0.677523727351165
"66881061","(1, 2)","FamilyWithKids","RandomForest",0.780849549121974
"66889077","(1, 2)","FamilyWithKids","RandomForest",0.464285714285714
"66898004","(3, 8)","FamilyWithKids","RandomForest",0.85675
"66964628","(3, 8)","ActiveAdults","RandomForest",0.701021634615385
"66979231","(1, 2)","FamilyWithKids","RandomForest",0.764285714285714
"67059108","(3, 8)","ActiveAdults","RandomForest",0.763188073394495
"67108875","(3, 8)","ActiveAdults","RandomForest",0.701550387596899
"67146581","(1, 2)","ActiveAdults","RandomForest",0.550724637681159
"67321986","(1, 2)","FamilyWithKids","RandomForest",0.848837209302326
"69159403","(3, 8)","ActiveAdults","RandomForest",0.735630066322771
"69219956","(3, 8)","ActiveAdults","RandomForest",0.650845864661654
"69474696","(1, 2)","FamilyWithKids","RandomForest",0.848391089108911
"69726411","(1, 2)","ActiveAdults","RandomForest",0
"70799511","(1, 2)","ActiveAdults","RandomForest",0.787393162393162
"71229353","(1, 2)","ActiveAdults","RandomForest",0.857142857142857
"71475037","(3, 8)","FamilyWithKids","RandomForest",0.712998102466793
"71493852","(1, 2)","FamilyWithKids","RandomForest",0
"71501592","(1, 2)","ActiveAdults","RandomForest",0
"71506017","(1, 2)","ActiveAdults","RandomForest",0
"71524187","(3, 8)","FamilyWithKids","RandomForest",0.703282828282828
"71543400","(3, 8)","FamilyWithKids","RandomForest",0.757575757575758
"71561002","(3, 8)","ActiveAdults","RandomForest",0
"72941082","(3, 8)","FamilyWithKids","RandomForest",0.756688963210702
"72974206","(3, 8)","FamilyWithKids","RandomForest",0.768518518518519
"75691228","(3, 8)","FamilyWithKids","RandomForest",0.755555555555556
"75936022","(1, 2)","ActiveAdults","RandomForest",0.777496839443742
"75985833","(3, 8)","ActiveAdults","RandomForest",0.881578947368421
"76016359","(3, 8)","FamilyWithKids","RandomForest",0.666666666666667
"76415707","(1, 2)","ActiveAdults","RandomForest",0.678852643419573
"77579570","(3, 8)","FamilyWithKids","RandomForest",0.755343082114736
"77675855","(3, 8)","FamilyWithKids","RandomForest",0.680785123966942
"77826003","(1, 2)","ActiveAdults","RandomForest",0.881297709923664
"77836267","(3, 8)","ActiveAdults","RandomForest",0.649280575539568
"78120804","(3, 8)","ActiveAdults","RandomForest",0.810923165137615
"78142110","(3, 8)","FamilyWithKids","RandomForest",0.603968253968254
"78590280","(3, 8)","FamilyWithKids","RandomForest",0.650632215503024
"79540099","(1, 2)","ActiveAdults","RandomForest",0.707407407407407
"79547988","(3, 8)","ActiveAdults","RandomForest",0.801724137931034
"79553779","(1, 2)","FamilyWithKids","RandomForest",0.801983173076923
"79565264","(1, 2)","FamilyWithKids","RandomForest",0.801850972947318
"79579977","(1, 2)","FamilyWithKids","RandomForest",0.776355996944232
"79600241","(1, 2)","FamilyWithKids","RandomForest",0.81340718105424
"79616479","(1, 2)","FamilyWithKids","RandomForest",0.705578512396694
"79624842","(3, 8)","FamilyWithKids","RandomForest",0.827825159914712
"79628652","(1, 2)","FamilyWithKids","RandomForest",0.767460317460318
"79638979","(3, 8)","ActiveAdults","RandomForest",0.71725
"79640490","(1, 2)","ActiveAdults","RandomForest",0.800884955752212
"79644159","(3, 8)","FamilyWithKids","RandomForest",0.566911764705882
"79644549","(1, 2)","ActiveAdults","RandomForest",0.736313868613139
"79645625","(1, 2)","FamilyWithKids","RandomForest",0
"79651680","(3, 8)","ActiveAdults","RandomForest",0.661246612466125
"80165689","(1, 2)","ActiveAdults","RandomForest",0.718065693430657
"80171891","(3, 8)","FamilyWithKids","RandomForest",0.81208482370976
"80175572","(1, 2)","ActiveAdults","RandomForest",0.72797619047619
"80186376","(1, 2)","FamilyWithKids","RandomForest",0.838095238095238
"80194920","(3, 8)","ActiveAdults","RandomForest",0.541176470588235
"80202170","(1, 2)","ActiveAdults","RandomForest",0.846946564885496
"80202552","(3, 8)","FamilyWithKids","RandomForest",0.783787128712871
"80220912","(3, 8)","ActiveAdults","RandomForest",0
"80232412","(1, 2)","ActiveAdults","RandomForest",0.91970802919708
"80239063","(1, 2)","ActiveAdults","RandomForest",0.814001264222503
"80239180","(1, 2)","FamilyWithKids","RandomForest",0.821047008547009
"80249066","(1, 2)","ActiveAdults","RandomForest",0.907407407407407
"80323953","(3, 8)","FamilyWithKids","RandomForest",0.610401459854015
"80328203","(3, 8)","ActiveAdults","RandomForest",0.833087693441415
"80328404","(1, 2)","ActiveAdults","RandomForest",0.859712230215827
"80339337","(1, 2)","ActiveAdults","RandomForest",0.711087420042644
"80354647","(3, 8)","FamilyWithKids","RandomForest",0.789141414141414
"80356295","(1, 2)","FamilyWithKids","RandomForest",0.776984126984127
"80357713","(1, 2)","ActiveAdults","RandomForest",0.762654668166479
"80360482","(3, 8)","FamilyWithKids","RandomForest",0.742098609355247
"80362603","(3, 8)","FamilyWithKids","RandomForest",0.802801724137931
"80378375","(3, 8)","ActiveAdults","RandomForest",0.755050505050505
"80387642","(1, 2)","ActiveAdults","RandomForest",0.670973557692308
"80463017","(1, 2)","ActiveAdults","RandomForest",0.842750533049041
"80704590","(1, 2)","ActiveAdults","RandomForest",0.725961538461539
"81548965","(1, 2)","FamilyWithKids","RandomForest",0.792261904761905
"81590621","(1, 2)","ActiveAdults","RandomForest",0.765582655826558
"81622416","(3, 8)","FamilyWithKids","RandomForest",0.80078125
"81656321","(3, 8)","ActiveAdults","RandomForest",0.613006396588486
"81667387","(1, 2)","FamilyWithKids","RandomForest",0.577
"82605528","(3, 8)","FamilyWithKids","RandomForest",0.760758651286602
"82786308","(1, 2)","ActiveAdults","RandomForest",0.798650168728909
"82993917","(3, 8)","FamilyWithKids","RandomForest",0.76430761369443
"82995451","(1, 2)","ActiveAdults","RandomForest",0.651851851851852
"83019383","(1, 2)","ActiveAdults","RandomForest",0.826663201663202
"83130588","(1, 2)","ActiveAdults","RandomForest",0.682274247491639
"83282531","(1, 2)","ActiveAdults","RandomForest",0
"83300633","(1, 2)","ActiveAdults","RandomForest",0.787457912457912
"83338190","(3, 8)","FamilyWithKids","RandomForest",0.777897574123989
"83346120","(1, 2)","ActiveAdults","RandomForest",0.605555555555556
"83349149","(3, 8)","ActiveAdults","RandomForest",0.656617647058824
"83358751","(3, 8)","ActiveAdults","RandomForest",0.791630716134599
"83364178","(1, 2)","ActiveAdults","RandomForest",0.705555555555556
"83364844","(1, 2)","ActiveAdults","RandomForest",0.763354700854701
"83364884","(3, 8)","FamilyWithKids","RandomForest",0.68994104642594
"83365219","(3, 8)","ActiveAdults","RandomForest",0.722868217054264
"83372832","(1, 2)","ActiveAdults","RandomForest",0
"83378863","(1, 2)","ActiveAdults","RandomForest",0.809454191033138
"83380901","(1, 2)","ActiveAdults","RandomForest",0.59020979020979
"83382861","(3, 8)","FamilyWithKids","RandomForest",0.85495867768595
"83384197","(1, 2)","ActiveAdults","RandomForest",0.624699519230769
"83393777","(3, 8)","ActiveAdults","RandomForest",0
"83395000","(3, 8)","FamilyWithKids","RandomForest",0.832738095238095
"83400043","(1, 2)","ActiveAdults","RandomForest",0.792241379310345
"83400941","(1, 2)","ActiveAdults","RandomForest",0.733333333333333
"83401156","(3, 8)","FamilyWithKids","RandomForest",0.726984126984127
"83401618","(1, 2)","ActiveAdults","RandomForest",0.745475113122172
"83401731","(1, 2)","ActiveAdults","RandomForest",0.843006993006993
"83408558","(3, 8)","ActiveAdults","RandomForest",0.659381663113006
"83413734","(3, 8)","ActiveAdults","RandomForest",0.492857142857143
"83414622","(1, 2)","FamilyWithKids","RandomForest",0.699864498644986
"83425959","(1, 2)","ActiveAdults","RandomForest",0.794829222011385
"83428501","(1, 2)","ActiveAdults","RandomForest",0.828571428571429
"83434713","(1, 2)","ActiveAdults","RandomForest",0.764392324093817
"83436203","(3, 8)","ActiveAdults","RandomForest",0.548529411764706
"83446050","(1, 2)","ActiveAdults","RandomForest",0
"83461166","(3, 8)","FamilyWithKids","RandomForest",0.765012642225032
"83461665","(3, 8)","FamilyWithKids","RandomForest",0
"83462435","(1, 2)","ActiveAdults","RandomForest",0.777809633027523
"83465494","(3, 8)","ActiveAdults","RandomForest",0
"83490935","(3, 8)","ActiveAdults","RandomForest",0.695255474452555
"83513598","(1, 2)","ActiveAdults","RandomForest",0.775252525252525
"83518781","(3, 8)","FamilyWithKids","RandomForest",0.949275362318841
"83521436","(1, 2)","ActiveAdults","RandomForest",0.749025341130604
"83522448","(3, 8)","ActiveAdults","RandomForest",0.742342342342342
"83526677","(3, 8)","FamilyWithKids","RandomForest",0.760910815939279
"83530334","(3, 8)","ActiveAdults","RandomForest",0.619830827067669
"83535649","(3, 8)","ActiveAdults","RandomForest",0.841880341880342
"83559746","(1, 2)","ActiveAdults","RandomForest",0.82075
"83563372","(1, 2)","FamilyWithKids","RandomForest",0.794727744165946
"83576584","(3, 8)","ActiveAdults","RandomForest",0.743224932249323
"83578799","(1, 2)","ActiveAdults","RandomForest",0.736013986013986
"83594599","(1, 2)","ActiveAdults","RandomForest",0.713842975206612
"83594729","(1, 2)","FamilyWithKids","RandomForest",0.80948275862069
"83597079","(1, 2)","ActiveAdults","RandomForest",0.809160305343511
"83630572","(3, 8)","FamilyWithKids","RandomForest",0.712040133779264
"83655957","(3, 8)","ActiveAdults","RandomForest",0.877777777777778
"83664384","(1, 2)","FamilyWithKids","RandomForest",0.783884297520661
"83665040","(1, 2)","FamilyWithKids","RandomForest",0.686576354679803
"83679888","(3, 8)","ActiveAdults","RandomForest",0
"83685018","(1, 2)","ActiveAdults","RandomForest",0.76475
"83690941","(1, 2)","FamilyWithKids","RandomForest",0.846900826446281
"83700631","(3, 8)","FamilyWithKids","RandomForest",0
"83704924","(3, 8)","ActiveAdults","RandomForest",0.66451731761238
"83706532","(3, 8)","FamilyWithKids","RandomForest",0.623529411764706
"83709440","(1, 2)","ActiveAdults","RandomForest",0.735568993952721
"83719657","(1, 2)","ActiveAdults","RandomForest",0.835714285714286
"83724551","(3, 8)","FamilyWithKids","RandomForest",0.848520583190394
"83727639","(3, 8)","ActiveAdults","RandomForest",0.866030534351145
"83731716","(1, 2)","ActiveAdults","RandomForest",0.734042553191489
"83738363","(1, 2)","ActiveAdults","RandomForest",0.989208633093525
"83738446","(3, 8)","ActiveAdults","RandomForest",0.80652418447694
"83753913","(1, 2)","FamilyWithKids","RandomForest",0.766136687233033
"83765317","(3, 8)","FamilyWithKids","RandomForest",0
"83771436","(1, 2)","FamilyWithKids","RandomForest",0.710702341137124
"83771885","(3, 8)","FamilyWithKids","RandomForest",0.774581939799331
"83775304","(1, 2)","ActiveAdults","RandomForest",0.711896551724138
"83792313","(3, 8)","FamilyWithKids","RandomForest",0.656021897810219
"83794224","(1, 2)","FamilyWithKids","RandomForest",0.794346978557505
"84465474","(3, 8)","FamilyWithKids","RandomForest",0.671474358974359
"84500782","(3, 8)","FamilyWithKids","RandomForest",0.938405797101449
"84682115","(1, 2)","ActiveAdults","RandomForest",0.751124859392576
"84760514","(3, 8)","FamilyWithKids","RandomForest",0.801282051282051
"84818244","(3, 8)","ActiveAdults","RandomForest",0
"85304894","(1, 2)","ActiveAdults","RandomForest",0.767628205128205
"86203769","(1, 2)","FamilyWithKids","RandomForest",0.775225225225225
"86652832","(1, 2)","FamilyWithKids","RandomForest",0.797008547008547
"87369444","(3, 8)","FamilyWithKids","RandomForest",0.739314664701548
"87378212","(1, 2)","ActiveAdults","RandomForest",0.611764705882353
"87379555","(1, 2)","ActiveAdults","RandomForest",0.753694581280788
"87379801","(1, 2)","ActiveAdults","RandomForest",0.846428571428571
"87384647","(1, 2)","ActiveAdults","RandomForest",0.653496503496503
"87386240","(1, 2)","ActiveAdults","RandomForest",0.798076923076923
"87408632","(3, 8)","ActiveAdults","RandomForest",0
"87415946","(3, 8)","ActiveAdults","RandomForest",0.735507246376812
"87419772","(3, 8)","ActiveAdults","RandomForest",0.885114503816794
"87422715","(1, 2)","ActiveAdults","RandomForest",0.825320512820513
"87456189","(1, 2)","ActiveAdults","RandomForest",0.755689001264223
"87462021","(1, 2)","ActiveAdults","RandomForest",0.801382211538462
"87467539","(3, 8)","FamilyWithKids","RandomForest",0.740084134615385
"87471347","(3, 8)","FamilyWithKids","RandomForest",0
"87471817","(1, 2)","FamilyWithKids","RandomForest",0.777574370709382
"87479340","(1, 2)","ActiveAdults","RandomForest",0.811463046757164
"87492114","(1, 2)","ActiveAdults","RandomForest",0.773015873015873
"87494218","(3, 8)","FamilyWithKids","RandomForest",0.892086330935252
"87494793","(1, 2)","ActiveAdults","RandomForest",0.637596899224806
"87494794","(1, 2)","ActiveAdults","RandomForest",0.853846153846154
"87495170","(1, 2)","ActiveAdults","RandomForest",0.762007389162561
"87499587","(3, 8)","FamilyWithKids","RandomForest",0.76468253968254
"87516024","(3, 8)","ActiveAdults","RandomForest",0.723908918406072
"87531333","(3, 8)","FamilyWithKids","RandomForest",0.541577825159915
"87555786","(1, 2)","ActiveAdults","RandomForest",0.854961832061069
"87560910","(1, 2)","FamilyWithKids","RandomForest",0.800446998722861
"87569905","(3, 8)","ActiveAdults","RandomForest",0.782451923076923
"87589339","(3, 8)","ActiveAdults","RandomForest",0
"87606784","(3, 8)","FamilyWithKids","RandomForest",0
"87610270","(3, 8)","ActiveAdults","RandomForest",0.781679389312977
"87611427","(1, 2)","ActiveAdults","RandomForest",0.657936507936508
"87614604","(1, 2)","ActiveAdults","RandomForest",0.801446280991736
"87614759","(1, 2)","ActiveAdults","RandomForest",0.75093984962406
"87618018","(1, 2)","ActiveAdults","RandomForest",0
"87629398","(3, 8)","ActiveAdults","RandomForest",0.679696287964005
"87630657","(3, 8)","ActiveAdults","RandomForest",0.791258741258741
"87643671","(3, 8)","FamilyWithKids","RandomForest",0.872262773722628
"87647076","(1, 2)","FamilyWithKids","RandomForest",0.769847328244275
"87649758","(3, 8)","ActiveAdults","RandomForest",0.766609145815358
"87651017","(3, 8)","ActiveAdults","RandomForest",0.52536231884058
"87677276","(1, 2)","ActiveAdults","RandomForest",0.751
"87679585","(3, 8)","ActiveAdults","RandomForest",0
"87715510","(1, 2)","FamilyWithKids","RandomForest",0.748921832884097
"87715856","(3, 8)","ActiveAdults","RandomForest",0.62956204379562
"88093667","(3, 8)","ActiveAdults","RandomForest",0.69896551724138
"89428149","(1, 2)","FamilyWithKids","RandomForest",0.607407407407407
"89937892","(1, 2)","ActiveAdults","RandomForest",0.759461009174312
"91325472","(3, 8)","ActiveAdults","RandomForest",0.66342504743833
"91371247","(3, 8)","FamilyWithKids","RandomForest",0.767592083562397
"92115857","(1, 2)","FamilyWithKids","RandomForest",0.698818897637795
"92194517","(1, 2)","ActiveAdults","RandomForest",0.775853889943074
"92226870","(1, 2)","FamilyWithKids","RandomForest",0.401459854014599
"92286365","(3, 8)","FamilyWithKids","RandomForest",0.728354357798165
"92297638","(3, 8)","FamilyWithKids","RandomForest",0.696696344892221
"92959381","(3, 8)","ActiveAdults","RandomForest",0.511727078891258
"93879272","(3, 8)","FamilyWithKids","RandomForest",0.688888888888889
"94050482","(1, 2)","ActiveAdults","RandomForest",0.805555555555556
"94173326","(3, 8)","ActiveAdults","RandomForest",0.571961620469083
"94197152","(1, 2)","FamilyWithKids","RandomForest",0.723076923076923
"94365211","(3, 8)","FamilyWithKids","RandomForest",0.757452574525745
"94452889","(3, 8)","ActiveAdults","RandomForest",0.655348557692308
"99619210","(1, 2)","FamilyWithKids","RandomForest",0.685703758290346
"99790629","(1, 2)","FamilyWithKids","RandomForest",0.70189701897019
"99922113","(1, 2)","FamilyWithKids","RandomForest",0.713441451346894
"100184276","(1, 2)","FamilyWithKids","RandomForest",0.722727272727273
"100225690","(1, 2)","FamilyWithKids","RandomForest",0.69954954954955
"100226549","(1, 2)","FamilyWithKids","RandomForest",0.80779054916986
"100545759","(1, 2)","FamilyWithKids","RandomForest",0.62144089732528
"102457504","(3, 8)","ActiveAdults","RandomForest",0
"102693642","(1, 2)","ActiveAdults","RandomForest",0
"102752599","(3, 8)","ActiveAdults","RandomForest",0
"102809096","(3, 8)","ActiveAdults","RandomForest",0.828515962036238
"102941524","(3, 8)","ActiveAdults","RandomForest",0.77995867768595
"102967863","(3, 8)","ActiveAdults","RandomForest",0.582398619499569
"103130132","(3, 8)","FamilyWithKids","RandomForest",0.825675675675676
"103133585","(1, 2)","ActiveAdults","RandomForest",0.748538011695906
"103134579","(1, 2)","FamilyWithKids","RandomForest",0.719488730071468
"103454720","(3, 8)","ActiveAdults","RandomForest",0.76418570375829
"103497762","(1, 2)","ActiveAdults","RandomForest",0.746839443742099
"104564558","(1, 2)","FamilyWithKids","RandomForest",0.747520661157025
"104665451","(3, 8)","FamilyWithKids","RandomForest",0.739313835770529
"107680813","(3, 8)","ActiveAdults","RandomForest",0.756313131313131
"108200318","(3, 8)","ActiveAdults","RandomForest",0.843693693693694
"108243612","(3, 8)","ActiveAdults","RandomForest",0
"110708204","(1, 2)","ActiveAdults","RandomForest",0.942028985507246
"112467482","(1, 2)","FamilyWithKids","RandomForest",0.6725
"125228790","(3, 8)","ActiveAdults","RandomForest",0.906474820143885
"128398028","(1, 2)","FamilyWithKids","RandomForest",0
"129693269","(3, 8)","ActiveAdults","RandomForest",0.929292929292929
"130366108","(3, 8)","FamilyWithKids","RandomForest",0.821481208548268
