CUSTOMER_ACCOUNT_NR_MASK,SUBCAT_CD_EXT,PROBABILITIES
10849870,10303,
10849870,20301,
10849870,80402,
10849870,80413,
10859353,140202,
10859353,100102,
10859353,140304,
10859353,20303,
10859353,50203,
10859353,20302,
10859353,170307,
10859353,170301,
10859353,140302,
10859353,30208,
10859353,170310,
10859353,170302,
10859353,70206,
10859353,140302,
10859353,10303,
10859353,80409,
10859353,80413,
10859353,80415,
10859353,70202,
10860964,70205,
10860964,100102,
10860964,80413,
10860964,70201,
10860964,100101,
10860964,80415,
10860964,70204,
10860964,80402,
10860964,170310,
10860964,30208,
10860964,80413,
10860964,50202,
10860964,50203,
10860964,100102,
10860964,80405,
10860964,80407,
10860964,170301,
10860964,20303,
10860964,10302,
10860964,70202,
10871846,100101,
10871846,80414,
10871846,140304,
10871846,10302,
10871846,170301,
10871846,80408,
10871846,70204,
10871846,170307,
10871846,170310,
10871846,70202,
10871846,80401,
10871846,80406,
10871846,170301,
10871846,170307,
10871846,80414,
10871846,70202,
10871846,100102,
10871846,70206,
10871846,80406,
10871846,80405,
10876227,30203,
10876227,140304,
10876227,80408,
10876227,20302,
10876227,80403,
10876227,80405,
10876227,170309,
10876227,170313,
10876227,10302,
10876227,100101,
10876227,50202,
10876227,100102,
10876227,140304,
10876227,170303,
10876227,80407,
10876227,20302,
10876227,20303,
10876227,70203,
10876227,80408,
10876227,20302,
10880729,80406,
10880729,140304,
10880729,170301,
10880729,10305,
10880729,170303,
10880729,80103,
10880729,70201,
10880729,20302,
10880729,80408,
10880729,170301,
10880729,70205,
10880729,10303,
10880729,140303,
10880729,170301,
10880729,80401,
10880729,50201,
10880729,70203,
10880729,20303,
10880729,170313,
10880729,70204,
10889187,170301,
10889187,70206,
10889187,170304,
10889187,100102,
10889187,140303,
10889187,80407,
10889187,20301,
10889187,170313,
10889187,100102,
10889187,170309,
10889187,70201,
10889187,80409,
10889187,80403,
10889187,140304,
10889187,170301,
10889187,170310,
10889187,80411,
10889187,50203,
10889187,10303,
10889187,20302,
10892950,80403,
10892950,50202,
10892950,80404,
10892950,170303,
10892950,20301,
10892950,20302,
10892950,140301,
10892950,140302,
10892950,20302,
10892950,170307,
10892950,10302,
10892950,70202,
10892950,100102,
10892950,140301,
10892950,170305,
10892950,80413,
10892950,10301,
10892950,80405,
10892950,140301,
10892950,170301,
10894040,70206,
10894040,70205,
10894040,80406,
10894040,60103,
10894040,80411,
10894040,170303,
10894040,80409,
10894040,10305,
10894040,170313,
10894040,140304,
10894040,10302,
10894040,50201,
10894040,10305,
10894040,170310,
10894040,80408,
10894040,140304,
10894040,170310,
10894040,100101,
10894040,80413,
10894040,80408,
10894888,140301,
10894888,80413,
10894888,170309,
10894888,80411,
10894888,170307,
10894888,80402,
10894888,140303,
10894888,10305,
10894888,100101,
10894888,50203,
10894888,170309,
10894888,20303,
10894888,80413,
10894888,80414,
10894888,70201,
10894888,80409,
10894888,50203,
10894888,70201,
10894888,80407,
10894888,70204,
10900743,140301,
10900743,30301,
10900743,10303,
10900743,50201,
10900743,100101,
10900743,80403,
10900743,80409,
10900743,20303,
10900743,170302,
10900743,80408,
10900743,80405,
10900743,100102,
10900743,100102,
10900743,140303,
10900743,80415,
10900743,50203,
10900743,170304,
10900743,80404,
10900743,80407,
10900743,170310,
10911303,100101,
10911303,10305,
10911303,80401,
10911303,20303,
10911303,80415,
10911303,20306,
10911303,140304,
10911303,170302,
10911303,80411,
10911303,70201,
10911303,80402,
10911303,20303,
10911303,170307,
10911303,50203,
10911303,70202,
10911303,80413,
10911303,100101,
10911303,20301,
10911303,140304,
10911303,70201,
10914165,60301,
10914165,80414,
10914165,70201,
10914165,80406,
10914165,30302,
10914165,20301,
10914165,140302,
10914165,20302,
10914165,10302,
10914165,10301,
10914165,80409,
10914165,170302,
10914165,100101,
10914165,80404,
10914165,80405,
10914165,80406,
10914165,80411,
10914165,140304,
10914165,20303,
10914165,70201,
10925652,50201,
10925652,90203,
10925652,70204,
10925652,70205,
10925652,100101,
10925652,70203,
10925652,20304,
10925652,10301,
10925652,70203,
10925652,170303,
10925652,70204,
10925652,80404,
10925652,170309,
10925652,140301,
10925652,80404,
10925652,70203,
10925652,140302,
10925652,170303,
10925652,170313,
10925652,80405,
10949256,30303,
10949256,10202,
10949256,170114,
10949256,70206,
10949256,10301,
10949256,80408,
10949256,170310,
10949256,10302,
10949256,70203,
10949256,80406,
10949256,80414,
10949256,70202,
10949256,80404,
10949256,70203,
10949256,20302,
10949256,170304,
10949256,70206,
10949256,80409,
10949256,80407,
10949256,50201,
10983396,20302,
10983396,80407,
10983396,140304,
10983396,80401,
10983396,100102,
10983396,170310,
10983396,170307,
10983396,170313,
10983396,20301,
10983396,70203,
10983396,80411,
10983396,80406,
10983396,140303,
10983396,170309,
10983396,170302,
10983396,20302,
10983396,170310,
10983396,170309,
10983396,10305,
10983396,100102,
10987671,50202,
10987671,50203,
10987671,170304,
10987671,20301,
10987671,50202,
10987671,70201,
10987671,100102,
10987671,80415,
10987671,30208,
10987671,170304,
10987671,10305,
10987671,50202,
10987671,140301,
10987671,170309,
10987671,80405,
10987671,80402,
10987671,50203,
10987671,80408,
10987671,140303,
10987671,100101,
10989075,80406,
10989075,140301,
10989075,80402,
10989075,60102,
10989075,140303,
10989075,80411,
10989075,80408,
10989075,170302,
10989075,70206,
10989075,170301,
10989075,80403,
10989075,80415,
10989075,170310,
10989075,80406,
10989075,80415,
10989075,50202,
10989075,170303,
10989075,50201,
10989075,80404,
11065416,170305,
11065416,170302,
11065416,140304,
11065416,80405,
11065416,140302,
11065416,170313,
11065416,140304,
11065416,70201,
11065416,170310,
11065416,80404,
11065416,20301,
11065416,70202,
11065416,70206,
11065416,140304,
11065416,140301,
11065416,140304,
11065416,80407,
11065416,170302,
11065416,50203,
11065416,70205,
11074464,80409,
11074464,170303,
11074464,80406,
11074464,170305,
11074464,140304,
11074464,10301,
11074464,70201,
11074464,80401,
11074464,170301,
11074464,140301,
11074464,70206,
11074464,100102,
11074464,10301,
11074464,140302,
11074464,70206,
11074464,170301,
11074464,170309,
11074464,20301,
11074464,50201,
11074464,80405,
11076761,80415,
11076761,20304,
11076761,60305,
11076761,80413,
11076761,80404,
11076761,170309,
11076761,80414,
11076761,10301,
11076761,100101,
11076761,100102,
11076761,170302,
11076761,170313,
11076761,170313,
11076761,170310,
11076761,20302,
11076761,170303,
11076761,80407,
11076761,70202,
11076761,170309,
11076761,50203,
11086640,100102,
11086640,70203,
11086640,170310,
11086640,80404,
11086640,10305,
11086640,20303,
11086640,80413,
11086640,80408,
11086640,70204,
11086640,80407,
11086640,80407,
11086640,10302,
11086640,140301,
11086640,70204,
11086640,100101,
11086640,10302,
11086640,80402,
11106729,20301,
11106729,170305,
11106729,80403,
11106729,10303,
11106729,170302,
11106729,50202,
11106729,170310,
11106729,170313,
11106729,10301,
11106729,140303,
11106729,80408,
11106729,80414,
11106729,170301,
11106729,170304,
11106729,140301,
11106729,70201,
11106729,170310,
11106729,80414,
11106729,60303,
11106729,140303,
11109515,70204,
11109515,170301,
11109515,20301,
11109515,80411,
11109515,170301,
11109515,80414,
11109515,80414,
11109515,100102,
11109515,80406,
11109515,50201,
11109515,140301,
11109515,170305,
11109515,20302,
11109515,50202,
11109515,80415,
11109515,50202,
11109515,80411,
11109515,80402,
11109515,100102,
11109515,20301,
11123783,140302,
11123783,100101,
11123783,100204,
11123783,170304,
11123783,10303,
11123783,100101,
11123783,80403,
11123783,20302,
11123783,80407,
11123783,10305,
11123783,10301,
11123783,80415,
11123783,140301,
11123783,10301,
11123783,70204,
11123783,80401,
11123783,170303,
11123783,80405,
11123783,10301,
11123783,10302,
11145318,170305,
11145318,170109,
11145318,100102,
11145318,170302,
11145318,50203,
11145318,80413,
11145318,170304,
11145318,80402,
11145318,70201,
11145318,20302,
11145318,170302,
11145318,70206,
11145318,30208,
11145318,10301,
11145318,140301,
11145318,80402,
11145318,70204,
11145318,140303,
11145318,70205,
11145318,80407,
11162537,140302,
11162537,70202,
11162537,170313,
11162537,170309,
11162537,70205,
11162537,140302,
11162537,70203,
11162537,80413,
11162537,140303,
11162537,70202,
11162537,70201,
11162537,80411,
11162537,80407,
11162537,80406,
11162537,170305,
11162537,170303,
11162537,80403,
11162537,170310,
11162537,20303,
11162537,80401,
11172871,10301,
11172871,70202,
11172871,20202,
11172871,170313,
11172871,80411,
11172871,20302,
11172871,170105,
11172871,10301,
11172871,170313,
11172871,20303,
11172871,10303,
11172871,70206,
11172871,80407,
11172871,20303,
11172871,70201,
11172871,80406,
11172871,80415,
11172871,70203,
11172871,80409,
11172871,10303,
11177763,70201,
11177763,140302,
11177763,20301,
11177763,30208,
11177763,80403,
11177763,170302,
11177763,10305,
11177763,170307,
11177763,70206,
11177763,20301,
11177763,80409,
11177763,70201,
11177763,80408,
11177763,170305,
11177763,80403,
11177763,70206,
11177763,80402,
11177763,80408,
11177763,170309,
11177763,80406,
11187935,80402,
11187935,170304,
11187935,80405,
11187935,80415,
11187935,100101,
11187935,80403,
11187935,80408,
11187935,80415,
11187935,170313,
11187935,30208,
11187935,10301,
11187935,100102,
11187935,80408,
11187935,80408,
11187935,100102,
11187935,80406,
11187935,80407,
11187935,80403,
11187935,170304,
11187935,80404,
11189069,50201,
11189069,170309,
11189069,80407,
11189069,100101,
11189069,10301,
11189069,70201,
11189069,80409,
11189069,80403,
11189069,170301,
11189069,30208,
11189069,170302,
11189069,10302,
11189069,140304,
11189069,70204,
11189069,10301,
11189069,170304,
11189069,70202,
11189069,80414,
11189069,80408,
11189069,170310,
11206514,140304,
11206514,70205,
11206514,170301,
11206514,80403,
11206514,60102,
11206514,80405,
11206514,10301,
11206514,80415,
11206514,80407,
11206514,170305,
11206514,70201,
11206514,70206,
11206514,10305,
11206514,80414,
11206514,70206,
11206514,170307,
11206514,80404,
11206514,80413,
11206514,80402,
11206514,80402,
11209604,170310,
11209604,20301,
11209604,10201,
11209604,30208,
11209604,170303,
11209604,20303,
11209604,50201,
11209604,170313,
11209604,170304,
11209604,170310,
11209604,80409,
11209604,20302,
11209604,30208,
11209604,30208,
11209604,100102,
11209604,80407,
11209604,30208,
11209604,10303,
11209604,80414,
11209604,70204,
11257237,100102,
11257237,60405,
11257237,170303,
11257237,140303,
11257237,20304,
11257237,50304,
11257237,80413,
11257237,30204,
11257237,140304,
11257237,60403,
11257237,10303,
11257237,170301,
11257237,10305,
11257237,170303,
11257237,70203,
11257237,170305,
11257237,70203,
11257237,170304,
11257237,20301,
11257237,140302,
11263219,80414,
11263219,80405,
11263219,20201,
11263219,80403,
11263219,10305,
11263219,80406,
11263219,70203,
11263219,20302,
11263219,50202,
11263219,10301,
11263219,10302,
11263219,10305,
11263219,30208,
11263219,50203,
11263219,80409,
11263219,140303,
11263219,70205,
11263219,80401,
11263219,80411,
11263219,20302,
11269534,10302,
11269534,80404,
11269534,170309,
11269534,80415,
11269534,170313,
11269534,170309,
11269534,80408,
11269534,140302,
11269534,80405,
11269534,10302,
11269534,80406,
11269534,170310,
11269534,170302,
11269534,10305,
11269534,80409,
11269534,80415,
11269534,170303,
11269534,70204,
11315241,20202,
11315241,170304,
11315241,10206,
11315241,170303,
11315241,80405,
11315241,60105,
11315241,170302,
11315241,70203,
11315241,170303,
11315241,100102,
11315241,80409,
11315241,140302,
11315241,100101,
11315241,70202,
11315241,140303,
11315241,20301,
11315241,30208,
11315241,50201,
11315241,80405,
11315241,170310,
11332612,80107,
11332612,140303,
11332612,60306,
11332612,70202,
11332612,70204,
11332612,10301,
11332612,170310,
11332612,70205,
11332612,20302,
11332612,140303,
11332612,80402,
11332612,70202,
11332612,100101,
11332612,170309,
11332612,20303,
11332612,80415,
11332612,80402,
11332612,30208,
11332612,10305,
11332612,170309,
11336481,140301,
11336481,10303,
11336481,70202,
11336481,10301,
11336481,140302,
11336481,70203,
11336481,70204,
11336481,80408,
11336481,80406,
11336481,80415,
11336481,50202,
11336481,140301,
11336481,170303,
11336481,80403,
11336481,170305,
11336481,10301,
11336481,80401,
11336481,140304,
11336481,80408,
11336481,80414,
11352980,70202,
11352980,80401,
11352980,20302,
11352980,140304,
11352980,140302,
11352980,170309,
11352980,70202,
11352980,80414,
11352980,70203,
11352980,170310,
11352980,80403,
11352980,20301,
11352980,80409,
11352980,10303,
11352980,70201,
11352980,80415,
11352980,10305,
11352980,80414,
11352980,20303,
11352980,170302,
11357491,70204,
11357491,80408,
11357491,80409,
11357491,80402,
11357491,80405,
11357491,70206,
11357491,20301,
11357491,170310,
11357491,80403,
11357491,80413,
11357491,50202,
11357491,140301,
11357491,50201,
11357491,140303,
11357491,20303,
11357491,170303,
11357491,80401,
11357491,170310,
11357491,170305,
11357491,170310,
11372028,70204,
11372028,10205,
11372028,80401,
11372028,70201,
11372028,170307,
11372028,100101,
11372028,80401,
11372028,80413,
11372028,10302,
11372028,140303,
11372028,20301,
11372028,20302,
11372028,100102,
11372028,80413,
11372028,80403,
11372028,140301,
11372028,70206,
11372028,170303,
11372028,170304,
11375795,10302,
11375795,140302,
11375795,70202,
11375795,70204,
11375795,10301,
11375795,30208,
11375795,170313,
11375795,80401,
11375795,170302,
11375795,80402,
11375795,80414,
11375795,140301,
11375795,100102,
11375795,70201,
11375795,80413,
11375795,50201,
11375795,80407,
11375795,70202,
11375795,80402,
11375795,170313,
11388431,100101,
11388431,10302,
11388431,70202,
11388431,80401,
11388431,70206,
11388431,80414,
11388431,140303,
11388431,20302,
11388431,80409,
11388431,80407,
11388431,170303,
11388431,30208,
11388431,170305,
11388431,100102,
11388431,10303,
11388431,80408,
11388431,80414,
11388431,140302,
11388431,80401,
11388431,80415,
11414397,10303,
11414397,140302,
11414397,80415,
11414397,10305,
11414397,80414,
11414397,170309,
11414397,100101,
11414397,70201,
11414397,70202,
11414397,20303,
11414397,80406,
11414397,80402,
11414397,80415,
11414397,170307,
11414397,20302,
11414397,20301,
11414397,170303,
11414397,60107,
11414397,80414,
11414397,140304,
11414585,70205,
11414585,100101,
11414585,50202,
11414585,10303,
11414585,50202,
11414585,50201,
11414585,80411,
11414585,140301,
11414585,80415,
11414585,170304,
11414585,100102,
11414585,100101,
11414585,80409,
11414585,80404,
11414585,10303,
11414585,140304,
11414585,170310,
11414585,10305,
11414585,100102,
11414585,10302,
11414949,170310,
11414949,30303,
11414949,10301,
11414949,20302,
11414949,170301,
11414949,140302,
11414949,170305,
11414949,80413,
11414949,80405,
11414949,80408,
11414949,80406,
11414949,140304,
11414949,70202,
11414949,80403,
11414949,10302,
11414949,50202,
11414949,70205,
11414949,10305,
11414949,30208,
11414949,80413,
11425148,140304,
11425148,140303,
11425148,50202,
11425148,80401,
11425148,100101,
11425148,170310,
11425148,80413,
11425148,100102,
11425148,10305,
11425148,70206,
11425148,170305,
11425148,70202,
11425148,10302,
11425148,20302,
11425148,50202,
11425148,30208,
11425148,10203,
11425148,10305,
11425148,20301,
11425148,10303,
11445328,30208,
11445328,80405,
11445328,20302,
11445328,170304,
11445328,10305,
11445328,80405,
11445328,170309,
11445328,80403,
11445328,70203,
11445328,70205,
11445328,170304,
11445328,10303,
11445328,170305,
11445328,30302,
11445328,100102,
11445328,70203,
11445328,10305,
11465490,80409,
11465490,20303,
11465490,100101,
11465490,80404,
11465490,80402,
11465490,170304,
11465490,170313,
11465490,20302,
11465490,80404,
11465490,30208,
11465490,170304,
11465490,10305,
11465490,50201,
11465490,80402,
11465490,170310,
11465490,80408,
11465490,20302,
11465490,70205,
11465490,80407,
11465490,10305,
11484984,50201,
11484984,80413,
11484984,70204,
11484984,10301,
11484984,140301,
11484984,170304,
11484984,80415,
11484984,100102,
11484984,60306,
11484984,80401,
11484984,140302,
11484984,70205,
11484984,80403,
11484984,10301,
11484984,80407,
11484984,140301,
11484984,140302,
11484984,100101,
11484984,170304,
11484984,80406,
11495347,80415,
11495347,170301,
11495347,140301,
11495347,10303,
11495347,10302,
11495347,140304,
11495347,10302,
11495347,80401,
11495347,170302,
11495347,80408,
11495347,100101,
11495347,50201,
11495347,70202,
11495347,170307,
11495347,50202,
11495347,80409,
11495347,140304,
11495347,80405,
11497276,140302,
11497276,10201,
11497276,50201,
11497276,80403,
11497276,140302,
11497276,10305,
11497276,70202,
11497276,50201,
11497276,170310,
11497276,80404,
11497276,140302,
11497276,70201,
11497276,170307,
11497276,170310,
11497276,140301,
11497276,20304,
11497276,100101,
11497276,70202,
11497276,20303,
11497276,10305,
11517067,80408,
11517067,70202,
11517067,30402,
11517067,80402,
11517067,50202,
11517067,50201,
11517067,50201,
11517067,80405,
11517067,140301,
11517067,170303,
11517067,170309,
11517067,80407,
11517067,80411,
11517067,80409,
11517067,80405,
11517067,10305,
11517067,140302,
11517067,80401,
11517067,70206,
11517067,80401,
11520590,170111,
11520590,70206,
11520590,140301,
11520590,10303,
11520590,170305,
11520590,80411,
11520590,70204,
11520590,70205,
11520590,140304,
11520590,10302,
11520590,170309,
11520590,80409,
11520590,170305,
11520590,170310,
11520590,80401,
11520590,10303,
11520590,80405,
11520590,70206,
11520590,80407,
11520590,170310,
11537074,20303,
11537074,170106,
11537074,50202,
11537074,20302,
11537074,50203,
11537074,100101,
11537074,70203,
11537074,80407,
11537074,170310,
11537074,70204,
11537074,170302,
11537074,20302,
11537074,80413,
11537074,70203,
11537074,80411,
11537074,100101,
11537074,170301,
11537074,80414,
11537074,100101,
11537074,20303,
11539627,80409,
11539627,70203,
11539627,10305,
11539627,100102,
11539627,80406,
11539627,70203,
11539627,170303,
11539627,100102,
11539627,170305,
11539627,70201,
11539627,20301,
11539627,80408,
11539627,80409,
11539627,140301,
11539627,80402,
11539627,170303,
11539627,80402,
11539627,140304,
11539627,170313,
11539627,80415,
11549785,170310,
11549785,10301,
11549785,80415,
11549785,170309,
11549785,30208,
11549785,170309,
11549785,170303,
11549785,20301,
11549785,100101,
11549785,80407,
11549785,70201,
11549785,140304,
11549785,70205,
11549785,80414,
11549785,50203,
11549785,30208,
11549785,80413,
11549785,50202,
11549785,170303,
11549785,10305,
11576161,170303,
11576161,170310,
11576161,70201,
11576161,60304,
11576161,80407,
11576161,10301,
11576161,80406,
11576161,140303,
11576161,80407,
11576161,80414,
11576161,170301,
11576161,80411,
11576161,170313,
11576161,80415,
11576161,50203,
11576161,80409,
11576161,100102,
11576161,170305,
11590670,140304,
11590670,20303,
11590670,20301,
11590670,140301,
11590670,80404,
11590670,60304,
11590670,50203,
11590670,30208,
11590670,80403,
11590670,80404,
11590670,70203,
11590670,20301,
11590670,80403,
11590670,100101,
11590670,50201,
11590670,170302,
11590670,80411,
11590670,140302,
11590670,20303,
11590670,80415,
11591257,170313,
11591257,50301,
11591257,70201,
11591257,170303,
11591257,170305,
11591257,30208,
11591257,170313,
11591257,80402,
11591257,70204,
11591257,80406,
11591257,170313,
11591257,140301,
11591257,80411,
11591257,80409,
11591257,170302,
11591257,170305,
11591257,170310,
11591257,50202,
11591257,80415,
11591257,80408,
11602175,80408,
11602175,20301,
11602175,80411,
11602175,50202,
11602175,140303,
11602175,10302,
11602175,80411,
11602175,10303,
11602175,70202,
11602175,140302,
11602175,80408,
11602175,170301,
11602175,80407,
11602175,80406,
11602175,80411,
11602175,80411,
11602175,170305,
11626068,170309,
11626068,50201,
11626068,10303,
11626068,50202,
11626068,20203,
11626068,170305,
11626068,170304,
11626068,30304,
11626068,70206,
11626068,80406,
11626068,50203,
11626068,70201,
11626068,80411,
11626068,80409,
11626068,80404,
11626068,70204,
11626068,80415,
11626068,80413,
11626068,100101,
11626068,70206,
11626826,170307,
11626826,90206,
11626826,20303,
11626826,50304,
11626826,10301,
11626826,80411,
11626826,20302,
11626826,70205,
11626826,20303,
11626826,170309,
11626826,100102,
11626826,80402,
11626826,140302,
11626826,50202,
11626826,10305,
11626826,80402,
11626826,80408,
11626826,170302,
11626826,70202,
11626826,170307,
11627871,80415,
11627871,170303,
11627871,80405,
11627871,80403,
11627871,80407,
11627871,80402,
11627871,170305,
11627871,80411,
11627871,20301,
11627871,100102,
11627871,80402,
11627871,80413,
11627871,140304,
11627871,80406,
11627871,20302,
11627871,20301,
11627871,80406,
11627871,20302,
11627871,70204,
11627871,140303,
11631053,70201,
11631053,70202,
11631053,80402,
11631053,70204,
11631053,20304,
11631053,100101,
11631053,80413,
11631053,170302,
11631053,20303,
11631053,80413,
11631053,20302,
11631053,170305,
11631053,80402,
11631053,50202,
11631053,80401,
11631053,80406,
11631053,70205,
11631053,80401,
11631053,30208,
11631053,70206,
11642780,170101,
11642780,170302,
11642780,140203,
11642780,170303,
11642780,80403,
11642780,20303,
11642780,70204,
11642780,100102,
11642780,60304,
11642780,170304,
11642780,60102,
11642780,80405,
11642780,170303,
11642780,170313,
11642780,80407,
11642780,80411,
11642780,140304,
11642780,100101,
11642780,10303,
11642780,170307,
11645054,170304,
11645054,170303,
11645054,20201,
11645054,80414,
11645054,80409,
11645054,100101,
11645054,170303,
11645054,80402,
11645054,80409,
11645054,140303,
11645054,170309,
11645054,10302,
11645054,170307,
11645054,140302,
11645054,10303,
11645054,70205,
11645054,170304,
11645054,80408,
11645054,80409,
11645054,80406,
11663707,140302,
11663707,170310,
11663707,140303,
11663707,80408,
11663707,80403,
11663707,10303,
11663707,70201,
11663707,10303,
11663707,140303,
11663707,80414,
11663707,170307,
11663707,80406,
11663707,10305,
11663707,80408,
11663707,80403,
11663707,80409,
11663707,170307,
11663707,170302,
11665007,80406,
11665007,80415,
11665007,70201,
11665007,70205,
11665007,140303,
11665007,50202,
11665007,80405,
11665007,100101,
11665007,80409,
11665007,10303,
11665007,70201,
11665007,100102,
11665007,50201,
11665007,80404,
11665007,20302,
11665007,140302,
11665007,170309,
11665007,140301,
11665007,70205,
11665007,20301,
11668631,170313,
11668631,170302,
11668631,80415,
11668631,70205,
11668631,30208,
11668631,170307,
11668631,170310,
11668631,170307,
11668631,80406,
11668631,70206,
11668631,140302,
11668631,70203,
11668631,20303,
11668631,170310,
11668631,80411,
11668631,10305,
11668631,100102,
11668631,80405,
11668631,140303,
11668631,10301,
11675865,80414,
11675865,20302,
11675865,100102,
11675865,50201,
11675865,30208,
11675865,80407,
11675865,170303,
11675865,170302,
11675865,10305,
11675865,100101,
11675865,20302,
11675865,80406,
11675865,70202,
11675865,20301,
11675865,70201,
11675865,170304,
11675865,30208,
11675865,170309,
11675865,10303,
11675865,70205,
11683790,80403,
11683790,20302,
11683790,170301,
11683790,140304,
11683790,80408,
11683790,170304,
11683790,20303,
11683790,140303,
11683790,170304,
11683790,170303,
11683790,80415,
11683790,80413,
11683790,170302,
11683790,170304,
11683790,80404,
11683790,80405,
11683790,10305,
11683790,100101,
11683790,30303,
11683790,70201,
11684100,80409,
11684100,170310,
11684100,80403,
11684100,70203,
11684100,100102,
11684100,70206,
11684100,70202,
11684100,170309,
11684100,10303,
11684100,70204,
11684100,70206,
11684100,80402,
11684100,20303,
11684100,140303,
11684100,140304,
11684100,170302,
11684100,10302,
11684100,100101,
11684100,80411,
11684100,10305,
11696908,80415,
11696908,10302,
11696908,10301,
11696908,50203,
11696908,80404,
11696908,10303,
11696908,170310,
11696908,140304,
11696908,140304,
11696908,140302,
11696908,170303,
11696908,170304,
11696908,140302,
11696908,170305,
11696908,10303,
11696908,80414,
11696908,70202,
11696908,70205,
11696908,10302,
11696908,80409,
11698401,140304,
11698401,170304,
11698401,70201,
11698401,140303,
11698401,80404,
11698401,30208,
11698401,140206,
11698401,60403,
11698401,10301,
11698401,50202,
11698401,100102,
11698401,170303,
11698401,70206,
11698401,70201,
11698401,10302,
11698401,80404,
11698401,20301,
11698401,170313,
11698401,10301,
11698401,80402,
11698825,170304,
11698825,80401,
11698825,70206,
11698825,80408,
11698825,80405,
11698825,140304,
11726629,20303,
11726629,80408,
11726629,80403,
11726629,70206,
11726629,80402,
11726629,170309,
11726629,170307,
11726629,140302,
11726629,70204,
11726629,80407,
11726629,20302,
11726629,70202,
11726629,80409,
11726629,170305,
11726629,170313,
11726629,170310,
11726629,80405,
11726629,140303,
11726629,50202,
11726629,80414,
11727991,70202,
11727991,170305,
11727991,170313,
11727991,70203,
11727991,170303,
11727991,140303,
11727991,80403,
11727991,70206,
11727991,10301,
11727991,140303,
11727991,80401,
11727991,170309,
11727991,70205,
11727991,80406,
11727991,140303,
11727991,20303,
11727991,170305,
11727991,70203,
11727991,140303,
11727991,140302,
11729338,20301,
11729338,170304,
11729338,140302,
11729338,10303,
11729338,80402,
11729338,80415,
11729338,30208,
11729338,80414,
11729338,170304,
11729338,170309,
11729338,10305,
11729338,10302,
11729338,80415,
11729338,80407,
11729338,80402,
11729338,80401,
11754464,80414,
11754464,140301,
11754464,30203,
11754464,80407,
11754464,20301,
11754464,80405,
11754464,70204,
11754464,80404,
11754464,10303,
11754464,170303,
11754464,100102,
11754464,50201,
11754464,70206,
11754464,170313,
11754464,80401,
11754464,170302,
11754464,170303,
11754464,100102,
11754464,100102,
11754464,80404,
11754682,20301,
11754682,80413,
11754682,140302,
11754682,80404,
11754682,170309,
11754682,70206,
11754682,80408,
11754682,30208,
11754682,170305,
11754682,70202,
11754682,80414,
11754682,70206,
11754682,140301,
11754682,170303,
11754682,10301,
11754682,170307,
11754682,80413,
11754682,80402,
11754682,50203,
11754682,80409,
11767532,50202,
11767532,70204,
11767532,80104,
11767532,170302,
11767532,80401,
11767532,20301,
11767532,80407,
11767532,80403,
11767532,20303,
11767532,80408,
11767532,170313,
11767532,80415,
11767532,140302,
11767532,80402,
11767532,80402,
11767532,100102,
11767532,80402,
11767532,80409,
11767532,100101,
11767532,170301,
11779601,10303,
11779601,170303,
11779601,140301,
11779601,80413,
11779601,170301,
11779601,170304,
11779601,100102,
11779601,80406,
11779601,80415,
11779601,140302,
11779601,80403,
11779601,170302,
11779601,20302,
11779601,80401,
11779601,80409,
11779601,10305,
11779601,80406,
11779601,10305,
11779601,170304,
11779601,170310,
11781541,80411,
11781541,80107,
11781541,70206,
11781541,80402,
11781541,80407,
11781541,70202,
11781541,10301,
11781541,70203,
11781541,170309,
11781541,70203,
11781541,70204,
11781541,140302,
11781541,80404,
11781541,10301,
11781541,170303,
11823355,170309,
11823355,140303,
11823355,30301,
11823355,80104,
11823355,80409,
11823355,80413,
11823355,140302,
11823355,80415,
11823355,80405,
11823355,70204,
11823355,70202,
11823355,70204,
11823355,170310,
11823355,80409,
11823355,80401,
11823355,70205,
11823355,140203,
11823355,30208,
11823355,20301,
11832145,170305,
11832145,80409,
11832145,50202,
11832145,170302,
11832145,20303,
11832145,170307,
11832145,20302,
11832145,50203,
11832145,10305,
11832145,80408,
11832145,80407,
11832145,80409,
11832145,170305,
11832145,140303,
11832145,80408,
11832145,170305,
11832145,20301,
11832145,10301,
11832145,80413,
11832145,50202,
11851097,70201,
11851097,170305,
11851097,50201,
11851097,170310,
11851097,170303,
11851097,170305,
11851097,50202,
11851097,100102,
11851097,170309,
11851097,170304,
11851097,80408,
11851097,80414,
11851097,20301,
11851097,80407,
11851097,100102,
11851097,70206,
11851097,170307,
11851097,70205,
11851097,50203,
11851097,80414,
11852324,100101,
11852324,170301,
11852324,140303,
11852324,80401,
11852324,170304,
11852324,80414,
11852324,10302,
11852324,70205,
11852324,100101,
11852324,170304,
11852324,80404,
11852324,80415,
11852324,10301,
11852324,170313,
11852324,80414,
11852324,30208,
11852324,80415,
11852769,170313,
11852769,140205,
11852769,80404,
11852769,100101,
11852769,80405,
11852769,80408,
11852769,170313,
11852769,50202,
11852769,170301,
11852769,20303,
11852769,70205,
11852769,20301,
11852769,80404,
11852769,140304,
11852769,140302,
11852769,50201,
11852769,170309,
11852769,140304,
11852769,170313,
11852769,70205,
11855808,50202,
11855808,70205,
11855808,10301,
11855808,100101,
11855808,10303,
11855808,170305,
11855808,100204,
